laboratorio,cod_Barra,producto,exist_Caja,sist_Unid,valor_unid,valor_total
EUROFARMA,7702973017018,VIREX AMP,0,0,"30,100",0
EUROFARMA,7702973017032,VIREX UNG TOPICO * 30 GR,0,0,"71,600",0
EUROFARMA,7702973017094,VIREX UNGUENTO LABIAL * 10 GR,0,0,"41,900",0
EUROFARMA,7706263004016,WINADEINE * 100 TAB,0,0,"303,000",0
EUROFARMA,7706263004023,WINADEINE F * 10 TAB,0,0,"55,300",0
EUROPEAN PHA,7709631405187,IRBEVITAE PLUS 300 MG + 12.5 MG *,20,0,"62,500",0
EUROPEAN PHA,7804653720147,VALSARVITAE PLUS 160 +12.5 MG * 28,0,0,"62,900",0
EUROPEAN PHA,7804653720109,VALSARVITAE PLUS 80 MG + 12.5 MG *,0,0,"45,200",0
EVA MARIA ZA,7707369351516,DON CHICHARRON CON SAL * 35 GR,0,0,"2,600",0
EVA MARIA ZA,7709990358377,MANTECADA GOURMET AGUELITA * 70 GR,0,0,"1,600",0
EVE DISTRIBU,7703186581730,FERRO F 800 X 60 TABS,0,0,0,0
EVEREADY DE ,8888021300994,CARGADOR PILAS ENERGIZER  MINI,0,0,0,0
EVEREADY DE ,039800079305,ENERGIZER AAA,0,0,0,0
EVEREADY DE ,039800034083,ENERGIZER LITHIUM AA X 2UNDS,0,0,"11,600",0
EVEREADY DE ,039800015464,ENERGIZER MAX AA *2,0,0,"7,000",0
EVEREADY DE ,039800014009,ENERGIZER MAX AAA *2,0,0,"7,000",0
EVEREADY DE ,039800008688,",88ENERGIZER RECARGABLE AA X 2 UNDS",0,0,"19,000",0
EVEREADY DE ,8888021201444,EVEREADY GOLD AA X 2,0,0,"2,900",0
EVEREADY DE ,8888021201468,EVEREADY GOLD AAA X 2,0,0,"3,100",0
EVEREADY DE ,7501037600032,EVEREADY MEDIANA REF1235X 2 UND,0,0,0,0
EVEREADY DE ,7590005182205,EVERY NIGHT BARRA,0,0,"2,400",0
EVEREADY DE ,4891228550035,MAQUINA SCHICK QUATRO TITANIUM,0,0,"10,000",0
EVEREADY DE ,4891228530198,MAQUINA SCHICK QUATROI DSP 6 UNDS,0,0,0,0
EVEREADY DE ,7591066320186,MAQUINA SCHICK ULTRABARBA DSP X 24,0,0,0,0
EVEREADY DE ,7501057015427,MAQUINA SCHICK XTREME3 2 UND,0,0,0,0
EVEREADY DE ,7591066708021,MAQUINA SCHICK XTREME3 SENSIBL DSP,0,0,0,0
EVEREADY DE ,4891228300838,SCHICK QUATRO TITANIUM SENSITIVE +,0,0,"18,000",0
EVEREADY DE ,7502214738975,SCHICK XTREME ULTIMATE,0,0,"2,800",0
EXELTIS ,8437009433638,DROSPERA 20 * 28 TAB,0,0,"29,700",0
EXELTIS ,8436043011482,EXELAGENO * 30 CAP,0,0,"114,200",0
EXELTIS ,8436043012717,EXELDEK CAJA *30 CAP,0,0,"34,900",0
EXELTIS ,8436043010505,EXELFEM * 30 CAP,0,0,"84,000",0
EXELTIS ,8436043011499,EXELMYO * 30 S/S,0,0,"132,200",0
EXELTIS ,8436043011901,EXELVIT 1 *28 CAP,0,0,"39,300",0
EXELTIS ,7795320051063,GYNOTRAN 750/200MG * 7 OVULOS,0,0,"71,600",0
EXELTIS ,7501303437003,GYNOTRAN 750/200MG * 7 OVULOS,0,0,"75,600",0
EXELTIS ,7795320051056,GYNOTRAN CREMA VAG * 40 GR,0,0,"34,200",0
EXELTIS ,8436043012168,HEMOFOLIC *30 CAP,0,0,"49,300",0
EXELTIS ,8437019299057,HIPERDEXT * 30 CAPS,0,0,"80,500",0
EXELTIS ,8437019299583,SLINDA 4 MG * 28 TAB,0,0,"48,000",0
EXPOFARMA,7703432424019,",7ALPRAZOLAM 0.25 MG X 30 TBS",0,0,"9,100",0
EXPOFARMA,7703432421742,ALPRAZOLAM 0.5 MG X 30 TABLS,0,0,0,0
EXPOFARMA,7703432422916,ATORVASTATINA 10MG * 10 TAB UNIDAD,0,0,"11,400",0
EXPOFARMA,7703432421186,CETIRIZINA JBE X 60 ML,0,0,"9,000",0
EXPOFARMA,77014740,CIPROFLOXACINO GOTAS X 5 ML EXPO,0,0,0,0
EXPOFARMA,7703432424057,CROMOGLICATO DE SODIO 2% NASAL *,100,0,"10,900",0
EXPOFARMA,77015174,CROMOGLICATO DE SODIO 2% OFTALMICO,0,0,"10,900",0
EXPOFARMA,7703432423807,CROMOGLICATO DE SODIO 4% NASAL *,100,0,"9,500",0
EXPOFARMA,7703432424064,CROMOGLICATO DE SODIO 4% NASAL *,100,0,"9,500",0
EXPOFARMA,77015167,CROMOGLICATO DE SODIO 4% OFTALMICO,0,0,"9,500",0
EXPOFARMA,7703432422077,DEXAMETASONA 8 MG X 10 AMP,0,0,"30,000",0
EXPOFARMA,7703432424873,HIOSCINA BUTILBROMURO 10 MG CJA *,30,0,"150,000",0
EXPOFARMA,7703432422817,LOVASTATINA 20 MG X 20 TABLS,0,0,"6,700",0
EXPOFARMA,7703432422107,N-BUTIL BROMURO DE HIOSCINA 20 MGS,0,0,0,0
EXPOFARMA,7703432422251,NIFEDIPINO 30 MG RETARD X 20 TEXPO,0,0,"34,800",0
EXPOFARMA,7703432422268,TEOFILINA R 300 MG X 20 CAPS,0,0,0,0
EXPOFARMA,77012906,TIMOLOL 0.5% X 5 ML,0,0,"5,700",0
EXPOFARMA,7703432421605,TRAMADOL GOTAS * 10 ML,0,0,"10,900",0
FAES FARMA,7707274721541,ARGONUM SOL * 50 ML,0,0,"64,000",0
FAES FARMA,7707274721879,BUDESONIDA (BUDESYNT)200MG AEROSOL,0,0,"75,000",0
FAES FARMA,8436024610055,DEFAL 6 MG * 20 COMP,0,0,"25,000",0
FAES FARMA,8436024610079,DEFAL GOTAS * 13 ML,0,0,"137,900",0
FAES FARMA,8470006568231,FERROPROTINA 40 MG * 30 S/S,0,0,"134,900",0
FAES FARMA,7707274723460,SACRUSYT LA INHALASYNT C/VALVULA,350,0,"70,000",0
FAES FARMA,7707274720285,SALBUTAMOL INHALADOR X 200 DOS BCN,0,0,"10,000",0
FAES FARMA,8470008878956,VENOSMIL 200 MG * 20 CAP,0,0,"78,500",0
FAES FARMA,8470009653767,VENOSMIL 200 MG * 60 CAP,0,0,"210,000",0
FAES OTC,8436024610987,ACECNOU 3 GR * 1 S/S,0,0,"37,900",0
FAES OTC,7707274721091,ECLOSYNT NASAL ADULTOS 50 MCG *,2000,0,"59,000",0
FAES OTC,7707274721985,ORALHERP TUBO * 6 ML,0,0,"20,000",0
FAES OTC,7707274723293,SALES DE REHIDRATACION UVA CJA *,500,0,"62,500",0
FAES OTC,7707274720254,SULFADOXINA 500 MG + PIRIMETAMINA,20,0,"54,000",0
FAES OTC,9705814,TRAUSAN SOL * 50 ML,0,0,"87,900",0
FANUEL FARMA,7707302310143,CALCORD SUSPENSION,0,0,"45,400",0
FANUEL FARMA,7707300040028,NEUTRODERM *120 ML,0,0,"27,900",0
FANUEL FARMA,7707302310013,NUTRAL ZINC VAINILLA X 400 GRS,0,0,"55,216",0
FANUEL FARMA,7707302310020,NUTRAL-PRO POLVO *275 GR,0,0,"72,900",0
FANUEL FARMA,7707302310129,PHYTODERM X 30 GR,0,0,0,0
FANUEL FARMA,7707302310136,PHYTODERM X 50 GR,0,0,"53,100",0
FARMA DE COL,7703454120616,AKATINOL 10 MG X 14 TABLS,0,0,"31,900",0
FARMA DE COL,7592229003151,ARANDA 5/100 MG X 30 CAPS,0,0,"336,000",0
FARMA DE COL,7707173600053,BACTIGRAM F SUSP * 60 ML,0,0,"29,400",0
FARMA DE COL,7703454121903,BONAMES 150 MG X 3 CAPS,0,0,"268,800",0
FARMA DE COL,7703454123341,BRASARTAN CTDN 160 MG / 25 MG * 30,0,0,"144,900",0
FARMA DE COL,7707173600077,BREMIEL JBE ADULTO * 120 ML,0,0,"27,900",0
FARMA DE COL,7707173600084,BREMIEL JBE PEDIATRICO * 120 ML,0,0,"36,900",0
FARMA DE COL,7707173604617,BREMIEL TOS * 20 CAP,0,0,"18,000",0
FARMA DE COL,7703454122030,CALCIBON D *30 TAB,0,0,"60,000",0
FARMA DE COL,7703454123181,CALCIBON D 800 U.I * 30 TAB GTS 15,0,0,"87,900",0
FARMA DE COL,7703454123174,CALCIBON D 800 U.I. * 60 TAB GTS,300,0,"128,900",0
FARMA DE COL,7703454123150,CALCIBON D 800 UI  * 60 TAB,0,0,"100,000",0
FARMA DE COL,7703454129206,CALCIBON D SOYA FORTE X 60 TABLS,0,0,"85,700",0
FARMA DE COL,7703454121491,CALCIBON D SOYA X 60 TABLS,0,0,"85,700",0
FARMA DE COL,7703454122474,CALCIBON D X 15 TAB,0,0,"16,100",0
FARMA DE COL,7703454122542,CALCIBON MIN X 30 TABLS,0,0,"40,000",0
FARMA DE COL,7703454120647,CALCIBON NATAL X 30 TABS,0,0,"47,200",0
FARMA DE COL,7703454120678,CELECTAN SUSP * 30 ML,0,0,"76,400",0
FARMA DE COL,7703454820639,CELECTAN SUSP * 60 ML,0,0,"118,300",0
FARMA DE COL,7707173600091,CICADERM CREMA * 60 GR,0,0,"55,500",0
FARMA DE COL,7703454124904,COLYPAN PLUS * 60 TAB,0,0,"192,200",0
FARMA DE COL,7702635571032,CURAM 1GR * 14 TAB,0,0,"122,500",0
FARMA DE COL,9002260004645,CURAM 250 MG * 100 ML,0,0,"118,200",0
FARMA DE COL,3838957060863,CURAM 500 MG X 12 TABS,0,0,"59,200",0
FARMA DE COL,3838957889570,",3CURAM JUNIOR 457 MG * 70 ML",0,0,"99,200",0
FARMA DE COL,7707173600565,EMBLICARE PLUS CREMA DESMANCHADORA,0,0,"140,000",0
FARMA DE COL,7703454122764,EVALAX * 10 S/S,0,0,"84,000",0
FARMA DE COL,7703454122757,EVALAX * 250 GR,0,0,"97,300",0
FARMA DE COL,7703454124287,FARMA D 2000 UI *30 CAP,0,0,"44,400",0
FARMA DE COL,7707173600718,FERROPLUS JBE X 120 ML,0,0,"73,300",0
FARMA DE COL,7707173600701,FILTRODERM LOCION SOLAR SPF 40+ *,10,0,"88,900",0
FARMA DE COL,7707173600367,FILTRODERM SOLAR EMULSION SPF 43 *,0,0,"88,900",0
FARMA DE COL,7707173602156,FILTRODERM SOLAR EMULSION SPF 43+,20,0,"80,100",0
FARMA DE COL,7707173600558,GUAYAVITAL JALEA X 240 GRS,0,0,"53,600",0
FARMA DE COL,7707173600459,GYNOPLUS * 10 OVULOS,0,0,"75,200",0
FARMA DE COL,7703454124133,HELICOMB *30 CAP,0,0,"70,300",0
FARMA DE COL,7705200080083,HERREX CARAMELO JBE * 120 ML,0,0,"115,000",0
FARMA DE COL,7703454120104,HERREX FOL CARAMELO * 120 ML,0,0,"131,000",0
FARMA DE COL,7703454120128,HERREX GOTAS CARAMELO * 30 ML,0,0,"124,900",0
FARMA DE COL,7703454121989,KEFLEX 1 GR * 10 TAB,0,0,"187,000",0
FARMA DE COL,7592229002680,KEFLEX 250 MG * 100 ML,0,0,"36,600",0
FARMA DE COL,7703454121330,KIDCAL BANANO SUSP X 180 ML,0,0,"40,000",0
FARMA DE COL,7707173600138,METRO F-400 SUSP X 120 ML,0,0,"58,000",0
FARMA DE COL,7707173600220,METRO F-400 X 20 CAPS,0,0,"58,200",0
FARMA DE COL,7703454921152,MILPAX CEREZA * 360 ML,0,0,"99,600",0
FARMA DE COL,7703454921145,MILPAX CHILDREN CHICLE * 150 ML,0,0,"56,700",0
FARMA DE COL,7703454921176,MILPAX MENTA * 360 ML,0,0,"101,000",0
FARMA DE COL,7703454921183,MILPAX PLUS MENTA * 355 ML,0,0,"61,400",0
FARMA DE COL,7707173600756,NEUMOFLUX X 120 ML,0,0,"28,600",0
FARMA DE COL,7707173600237,PELZINC SHAMPOO * 120 ML,0,0,"104,000",0
FARMA DE COL,7501122965619,PROSTIGMINE X 6 AMPS,0,0,"63,600",0
FARMA DE COL,7501122995739,PROTAMINA 5000UI AMP X 5 ML,0,0,"69,800",0
FARMA DE COL,7703454121583,RINOLAST 120 MG X 10 TABS,0,0,"80,000",0
FARMA DE COL,7703454122665,RINOLAST D * 10 TAB,0,0,"83,900",0
FARMA DE COL,7707173600886,SEBIROX SHAMPOO X 120 ML,0,0,"98,175",0
FARMA DE COL,5391520941535,SILENCE ANTIRONQUIDO AERO ORAL FCO,0,0,"63,000",0
FARMA DE COL,7703454920841,STAMYL * 20 GRAGEAS,0,0,"71,000",0
FARMA DE COL,7703454120715,TERATOS ADULTO JBE X 90 ML,0,0,"16,000",0
FARMA DE COL,7703454121675,TERATOS MIEL JBE ADUL X 90 ML,0,0,"13,000",0
FARMA DE COL,7707173600350,TOS-XOL X 120 ML,0,0,"49,500",0
FARMA DE COL,7501299310007,TRIMFAT 60 MG X 60 CAPS,0,0,0,0
FARMA DE COL,7703454122740,UROCIT K * 100 TAB,0,0,"297,200",0
FARMA DE COL,7703454123693,UROCIT K * 28 TAB,0,0,"99,500",0
FARMA DE COL,7707173601050,VITAFEROL 1000 UI X 30 CAPS,0,0,"53,300",0
FARMA DE COL,7707173600466,Z ZINC F FRESA X 360 GRS,0,0,"61,300",0
FARMA DE COL,7707173600954,Z ZINC F PLUS X 30 TABLS,0,0,"46,500",0
FARMA DE COL,7707173600176,Z ZINC F VAINILLA X 360 GRS,0,0,"48,000",0
FARMACOL,7705922102049,API-FOLT X 5 AMP,0,0,"31,000",0
FARMACOL,7705922106023,CICLOXX-2 200 MG X 10 CAPS,0,0,"34,700",0
FARMACOL,7705922106054,ESPASMOBIL * 1 AMP,0,0,"8,500",0
FARMACOL,7705922108089,ESPASMOBIL * 10 S/S,0,0,"75,000",0
FARMACOL,7705922108056,ESPASMOBIL * 100 TAB,0,0,"88,000",0
FARMACOL,7709136875966,ESPASMOBIL * 25 S/S,0,0,"125,000",0
FARMACOL,7705922108072,ESPASMOBIL * 3 S/S,0,0,"23,400",0
FARMACOL,7705922108041,ESPASMOBIL * 50 S/S,0,0,"170,100",0
FARMACOL,7705922110082,FARMA 12 TABLS,0,0,"28,000",0
FARMACOL,7709102493446,GOTINAL MAR SOFT AGUA DE MAR * 100,0,0,"71,100",0
FARMACOL,7705922111072,LAXACOL X 25 S/S,0,0,"143,800",0
FARMACOL,7705922111058,LAXACOL X 3 S/S,0,0,"19,800",0
FARMACOL,7703454123884,NUTRAGESTA * 30 CAP,0,0,"77,000",0
FARMACOL,7705922121057,OMEPRAZOL 20 MG *,1500,0,"32,100",0
FARMACOL,7703454121835,VALERIS  * 7 OVULOS,0,0,"108,500",0
FARMACOL,7703454121842,VALERIS * 3 OVULOS,0,0,"92,100",0
FARMACOL,7703454122450,VALERIS FORTE * 3 OVULOS,0,0,"71,200",0
FARMACOL,7703454122917,VALERIS FORTE * 7 OVULOS,0,0,"108,500",0
FARMACOL,7705922126045,VASOTON * 40 GRAG,0,0,"45,900",0
FARMACOL,7705922127028,VASOTON GEL * 40 GR,0,0,"58,600",0
FARMALOGICA ,7707291520271,CEFRADINA 1 G AMP,0,0,"6,000",0
FARMALOGICA ,7707291520363,IMIPENEM + CILASTATINA 1GR CJA *,100,0,"273,000",0
FARMALOGICA ,7709244726860,MEROPENEM 1 GR AMP,0,0,"62,300",0
FARMALOGICA ,7707291520097,PENICILINA G BENZATINICA 1.200.000,0,0,"3,600",0
FARMALOGICA ,7707291520127,PENICILINA G BENZATINICA 2.400.000,0,0,"13,200",0
FARMALOGICA ,7707291520042,PENICILINA G SOD 1.000.000 U  * 10,0,0,"25,000",0
FARMALOGICA ,7707291520073,PENICILINA G SODICA 5.000.000 U. I,0,0,"30,400",0
FARMASER,7707040610116,LIMITOX JBE * 120 ML,0,0,"45,000",0
FARMASER,7707040610253,MELIZINA 500 MG * 30 TAB,0,0,"47,700",0
FARMASER,7707040620085,NIALGIN * 20 TAB,0,0,"46,500",0
FARMASER,7707040610178,PROAPET JBE * 120 ML,0,0,"37,200",0
FARMASER,7707040610192,REFLUFIN PLUS * 240 ML,0,0,"64,900",0
FARMASER,7707040610000,REFLUFIN SUSP CEREZA * 360 ML,0,0,"83,700",0
FARMASER,7707040620191,SUGASTRIN * 20 TAB,0,0,"20,400",0
FARMASER,7707040610222,TETRAVIT Z JBE * 180 ML,0,0,"45,000",0
FARMASER,7707040610246,TETRAVIT ZR * 30 CAP,0,0,"60,400",0
FARMIONNI,7707184161352,BETAMETASONA 4 MG * 10 AMP,0,0,"40,000",0
FARMIONNI,7707184160157,BICARBONATO DE SODIO 10 MG CJA *,500,0,"72,000",0
FARMIONNI,7707184161086,CLINDAMICINA CREMA VAGINAL TBO *40,0,0,"20,000",0
FARMIONNI,7707184160478,DEXAMETASONA 8MG/2ML CJA * 100 AMP,0,0,"274,500",0
FARMIONNI,7707184160249,DIPIRONA SODICA 2.5GR/5ML CAJ X,1000,0,"130,000",0
FARMIONNI,7703153030353,OMEPRAZOL 40 MG AMP,0,0,"5,500",0
FARPAG ,7705028092541,CLORHEXOL ENJ BUCAL 0.2% * 180 ML,0,0,"41,900",0
FARPAG ,7705028000164,K TRIX ENJUAGUE BUCAL * 180 ML,0,0,"42,000",0
FARPAG ,7705028496554,K-CIT CREMA * 30 GR,0,0,"54,500",0
FARPAG ,7705028000287,K-CIT GEL CON CALENDULA Y ALOE *,150,0,"54,400",0
FARPAG ,7705028000140,ODONTRIX NF ENJ BUCAL * 180 ML,0,0,"36,500",0
FARPAG ,7705028000041,SALIVAR NF SPRAY * 120 ML,0,0,"50,700",0
FASAN ,7705486030000,ANTIBIL ELIXIR X 120 ML,0,0,"5,800",0
FASAN ,7705486020001,ANTIBIL X 2 TABLETAS,0,0,"1,700",0
FASAN ,7705115000084,ARSENAMIDE SOLUCION X 10 ML,0,0,0,0
FASAN ,7705115000152,BILHEPAT X 30 TABS,0,0,0,0
FASAN ,7707209046015,CALGINE OVULOS DE CALENDULA CJA *,20,0,"30,900",0
FASAN ,7705115000060,HONGOSAN SOLUCION *30 ML,0,0,"25,000",0
FASAN ,7705822000186,PARABIL X 3 TABLS,0,0,0,0
FASAN ,77012845,YODOSILATO UNGUENTO * 12 GR,0,0,"13,500",0
FINI ,7908228803287,REGALIZ CINTAS ACIDAS BANANO FRESA,0,0,"4,000",0
FINI ,7898591459627,REGALIZ TUBOS ACIDOS FRESA Y CREMA,0,0,"4,000",0
FINI ,8410525159039,ROLLER FIZZ  *20 GR,0,0,"1,800",0
FINLAY DE CO,7707056218573,VITACEREBRINA CEREZA * 180 ML,0,0,"54,000",0
FINLAY DE CO,7707056200035,VITACEREBRINA JBE CEREZA * 180 ML,0,0,"55,200",0
FINLAY DE CO,7707056200028,VITACEREBRINA JBE LIMON * 180 ML,0,0,"54,000",0
FINLAY DE CO,7707056218245,VITACEREBRINA JBE NARANJA * 180 ML,0,0,"27,000",0
FINLAY DE CO,7707056218566,VITACEREBRINA NARANJA * 180 ML,0,0,"54,000",0
FINLAY DE CO,7707056218511,VITACEREBRINA TAB FCO *,600,0,"26,700",0
FINLAY DE CO,7707056201025,VITACEREBRINA VAINILLA * 250 GR,0,0,"42,500",0
FITO MEDICS,7701872000145,ARTRIFIT * 30 CAP,0,0,"65,300",0
FLEXON ,7707231001129,VENDA ELASTICA FLEXON REF 3X5,0,0,"2,000",0
FRESENIUS KA,17800062002499,ADRENALINA(EPINEFRINA) 1MG/1ML AMP,0,0,"360,000",0
FRESENIUS KA,17800062002758,BICARBONATO DE SODIO 8.4% 10ML CJA,0,0,"250,000",0
FRESENIUS KA,7709990521825,CITARABINA 100 MG X 1 AMP,0,0,"6,400",0
FRESENIUS KA,7709990095050,CLORURO DE SODIO 0.9% * 500 ML,0,0,"3,800",0
FRESENIUS KA,7707298540043,CLORURO DE SODIO SUERO FISIOLOGICO,0,0,"3,600",0
FRESENIUS KA,7707298540067,CLORURO DE SODIO SUERO FISIOLOGICO,0,0,"3,500",0
FRESENIUS KA,7707298540050,CLORURO DE SODIO SUERO FISIOLOGICO,0,0,"2,800",0
FRESENIUS KA,8901038712779,DOCETAXEL 20 MG AMP,0,0,"65,000",0
FRESENIUS KA,7709990735611,DOCETAXEL 80 MG AMP,0,0,"106,000",0
FRESENIUS KA,7709640772829,FREBINI DRINK VAINILLA * 4 UND *,200,0,"40,500",0
FRESENIUS KA,4086000016025,FRESUBIN SABOR FRUTOS DEL BOSQUE *,0,0,"12,000",0
FRESENIUS KA,17800062002680,METAMIZOL SODICO 1GR/2ML CJA * 100,0,0,"30,000",0
FRESENIUS KA,7709990718867,OXALIPLATINO 100MG/20ML * 1 UND,0,0,"127,000",0
FRITO LAY,7702193101337,AVENA QUAKER HOJUELA SIN GLUTEN *,80,0,"13,700",0
FRITO LAY,7702193702046,AVENA QUAKER RICAVENA ORIGINAL 180,0,0,"9,600",0
FRITO LAY,7702189051578,BOLIQUESO * 44 GR,0,0,"1,000",0
FRITO LAY,7702189041975,BOLIQUESO * 48 GR,0,0,"3,000",0
FRITO LAY,7702189059864,CHEESE TRIS * 120 GR,0,0,"5,300",0
FRITO LAY,7702050018747,CHEESE TRIS * 95 GR,0,0,"4,500",0
FRITO LAY,7702189057402,CHEESE TRIS CHEETOS HORNEADOS *,1500,0,"5,200",0
FRITO LAY,7702189056788,CHEESE TRIS CHEETOS HORNEADOS * 42,0,0,"2,500",0
FRITO LAY,7702189056795,CHEESE TRIS CHEETOS HORNEADOS * 80,0,0,"4,100",0
FRITO LAY,7702189018304,CHEETOS 15GM,0,0,"1,100",0
FRITO LAY,7702189056818,CHEETOS HORNEADOS PICANTES *39 GR,0,0,"1,600",0
FRITO LAY,7702189058386,CHOCLITOS PICANTES * 50GR,0,0,"1,700",0
FRITO LAY,7702189011251,CHOKIS * 19 GR,0,0,"2,700",0
FRITO LAY,7702189056887,CHOKIS CHISPAS BLACK * 37 GR,0,0,"2,500",0
FRITO LAY,7702189053572,DETODITO BBQ  EXTRACONTENIDO GTS,220,0,"2,100",0
FRITO LAY,7702189055057,DETODITO BBQ * 250 GR,0,0,"16,500",0
FRITO LAY,7702189019646,DETODITO BBQ * 45 GR,0,0,"3,700",0
FRITO LAY,77021890403050,DETODITO BBQ * 48 GR,0,0,"4,500",0
FRITO LAY,7702189040350,DETODITO BBQ * 48 GR,0,0,"4,500",0
FRITO LAY,7702189011428,DETODITO BBQ * 50 GR,0,0,"4,500",0
FRITO LAY,7702189059932,DETODITO BBQ * 80 GR,0,0,"5,100",0
FRITO LAY,7702189054043,DETODITO BBQ *150 GR,0,0,"6,500",0
FRITO LAY,7702189056986,DETODITO BBQ *290 GR,0,0,"16,500",0
FRITO LAY,7702189055040,DETODITO BBQ *400 GR,0,0,"18,400",0
FRITO LAY,7702189057532,DETODITO BBQ SUPER MEGA *75 GR,0,0,"3,300",0
FRITO LAY,7702189032522,DETODITO BQQ * 70 GR,0,0,"2,100",0
FRITO LAY,7702189060327,DETODITO CHIMICHURRI * 150 GR,0,0,"9,300",0
FRITO LAY,7702189060310,DETODITO CHIMICHURRI * 50 GR,0,0,"3,500",0
FRITO LAY,7702189052629,DETODITO DULCE Y SAL CARAMELO *,1550,0,"11,900",0
FRITO LAY,7702189051035,DETODITO DULCE Y SAL CARAMELO *,1700,0,"11,900",0
FRITO LAY,7702189051028,DETODITO DULCE Y SAL CHISPAS * 180,0,0,"11,900",0
FRITO LAY,7702189058249,DETODITO FLAMINT HOT * 58GR 16%MAS,0,0,"2,800",0
FRITO LAY,7702189054333,DETODITO MIX  EXTRACONTENIDO GTS,220,0,"1,900",0
FRITO LAY,7702189040367,DETODITO MIX * 48 GR,0,0,"4,500",0
FRITO LAY,7702050013322,DETODITO MIX * 50 GR,0,0,"4,500",0
FRITO LAY,7702189032539,DETODITO MIX * 71 GR,0,0,"4,500",0
FRITO LAY,7702189059284,DETODITO MIX * 80 GR,0,0,"5,100",0
FRITO LAY,7702189056658,DETODITO MIX * 85 GR,0,0,"4,000",0
FRITO LAY,7702050032453,DETODITO MIX *45 GR,0,0,"3,200",0
FRITO LAY,7702189057525,DETODITO NATURAL SUPER MEGA *75 GR,0,0,"3,200",0
FRITO LAY,7702189059963,DETODITO POLLO PARRILLERO * 50 GR,0,0,"3,500",0
FRITO LAY,7702189052933,DORITOS BBQ * 36 GR,0,0,"1,400",0
FRITO LAY,7702189060013,DORITOS BBQ DULCE PICANTE * 175 GR,0,0,"9,400",0
FRITO LAY,7702189060006,DORITOS BBQ DULCE PICANTE * 41 GR,0,0,"3,000",0
FRITO LAY,7702189057945,DORITOS DINAMITA LIMON TAQUERO *,500,0,"4,200",0
FRITO LAY,7702189060181,DORITOS DINAMITA RULETA FLAMIN HOT,0,0,"9,300",0
FRITO LAY,7702189060228,DORITOS DINAMITA RULETA FLAMIN HOT,0,0,"4,200",0
FRITO LAY,7702189060556,DORITOS FLAMIN HOT *46 GR,0,0,"2,900",0
FRITO LAY,7702189050618,GALLETA DULCE NAVIDAD SURTIDAS *,220,0,"7,500",0
FRITO LAY,7702189038104,GALLETA QUAKER AVENA,0,0,0,0
FRITO LAY,7702189039149,GALLETA QUAKER FRUTOS AMARILLO *,300,0,"1,100",0
FRITO LAY,7702189019271,GALLETA QUAKER MANZANA CANELA * 30,0,0,"1,100",0
FRITO LAY,7702189053336,GALLETA QUAKER MANZANA Y LINAZA *,30,0,"2,200",0
FRITO LAY,7702189050199,GUDIZ * 55 GR,0,0,"3,000",0
FRITO LAY,7702189031297,MAMUT,0,0,"1,000",0
FRITO LAY,7702189052698,MAMUT BLANCO * 13 GR,0,0,"1,000",0
FRITO LAY,7702189056092,MANI MOTO * 48 GR,0,0,"1,900",0
FRITO LAY,7702189056443,MANI MOTO NAKED MANI CON PASAS *,360,0,"2,000",0
FRITO LAY,7702189056481,MANI MOTO PASAS CON CHOCOLATE * 30,0,0,950,0
FRITO LAY,7702189040541,MANI SALADO * 50 GR,0,0,"3,000",0
FRITO LAY,7702189040565,MANI SALADO *200 GR,0,0,"7,300",0
FRITO LAY,7702189030245,MARGARITA BBQ X 33G,0,0,0,0
FRITO LAY,7702189033536,MARGARITA ONDULADA SABOR A TOMATE,10,0,"3,100",0
FRITO LAY,7702189058614,MARGARITAS ONULADAS FLAMIN HOT X,350,0,"2,700",0
FRITO LAY,7702189050144,NATUCHIPS MULTI CEREAL,0,0,"3,200",0
FRITO LAY,7702189052759,NATUCHIPS PLATANO MADURO CREM *,1300,0,"3,500",0
FRITO LAY,7702050030510,NATUCHIPS YUCA 45G,0,0,0,0
FRITO LAY,7702189058256,PAPAS MARGARITA BBQ * 42GR 17% MAS,0,0,"2,600",0
FRITO LAY,7702189016010,PAPAS MARGARITA CASERAS UNIDAD,0,0,0,0
FRITO LAY,7702189048455,PAPAS MARGARITA CITRUS MANDARINA X,0,0,"1,500",0
FRITO LAY,7702189039316,PAPAS MARGARITA CLASICA ALITAS BBQ,0,0,"1,700",0
FRITO LAY,7702189039231,PAPAS MARGARITA CLASICA NATURAL X,40,0,"1,700",0
FRITO LAY,7702189056696,PAPAS MARGARITA CREMA & CEBOLLA *,30,0,"2,900",0
FRITO LAY,7702189058430,PAPAS MARGARITA CREMA & CEBOLLA *,40,0,"2,300",0
FRITO LAY,7702189058270,PAPAS MARGARITA CREMA & CEBOLLA *,40,0,"2,300",0
FRITO LAY,7702189058263,PAPAS MARGARITA FLAMIN HOT *42 GR,10,0,"2,300",0
FRITO LAY,7702189052247,PAPAS MARGARITA JALAPEÃ‘O,0,0,"3,000",0
FRITO LAY,7702189056153,PAPAS MARGARITA LIMÃ“N  *,1200,0,"4,000",0
FRITO LAY,7702189053602,PAPAS MARGARITA LIMON * 39 GR GTS,30,0,"1,500",0
FRITO LAY,7702189037275,PAPAS MARGARITA LIMON * 48GR FRITO,0,0,"1,800",0
FRITO LAY,7702189059659,PAPAS MARGARITA LIMON * 75 GR,0,0,"4,800",0
